habitat_id,ecosystem,habitat_type,naturbase_id,habitat_name,value_code,value_label,municipality,canonical_region,habitat_area_m2,centroid_lon,centroid_lat,protected_area_m2,mpa_area_m2,nearest_protected_distance_m,nearest_mpa_distance_m,nearest_dredging_distance_m,nearest_akvakultur_distance_m,nearest_platform_distance_m,nearest_windfarm_distance_m,dredging_within_1km_n,dredging_within_5km_n,dredging_within_10km_n,akvakultur_within_1km_n,akvakultur_within_5km_n,akvakultur_within_10km_n,platforms_within_1km_n,platforms_within_5km_n,platforms_within_10km_n,windfarms_within_1km_n,windfarms_within_5km_n,windfarms_within_10km_n,study_sites_within_1km_n,study_sites_within_5km_n,study_sites_within_10km_n,percent_protected,percent_mpa,colocation_pressure_index,evidence_gap_flag,high_pressure_low_protection_flag
macroalgae_kelp_forest_4503_BM00123230,macroalgae,kelp_forest,BM00123230,Træna/Trænafjorden,B,Viktig,Træna (1835),Norwegian Sea,212535.37500707526,12.042706145756235,66.53535315198329,0.0,0.0,21509.402238682636,62023.80448637552,67166.51938382565,63670.47978974179,168577.1054010722,526032.3727601131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4504_BM00123231,macroalgae,kelp_forest,BM00123231,Træna/Trænafjorden,B,Viktig,Træna (1835),Norwegian Sea,301275.83251014753,12.008952365049211,66.5221304077864,0.0,0.0,21256.910216007276,63834.06052392021,66932.25067677393,65771.6976451694,167053.0698131265,526593.4853858233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4505_BM00123232,macroalgae,kelp_forest,BM00123232,"Lyngværet, området utenfor og inn mot Måværfjorden",B,Viktig,Lurøy (1834),Norwegian Sea,81225.00000197397,12.556650929230898,66.52694843246297,0.0,0.0,13271.493952523399,39793.96318406448,56906.8156904962,44299.37623872602,191517.44665957583,507378.3357111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4506_BM00123233,macroalgae,kelp_forest,BM00123233,Træna/Trænafjorden,B,Viktig,Træna (1835),Norwegian Sea,398937.0000125228,12.000137789475364,66.47973309268174,0.0,0.0,17909.621245240694,64713.88749700346,63223.50536181004,68111.69531122317,165698.3314070888,524213.5725125464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4507_BM00123234,macroalgae,kelp_forest,BM00123234,"Lovund, Lovundvær",B,Viktig,Lurøy (1834),Norwegian Sea,4843.750000515138,12.311857247688675,66.39635121894894,0.0,0.0,2722.3656841576144,53611.52420825551,47988.15523781553,61705.40112712944,178779.6702519566,507651.1483220688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4508_BM00123235,macroalgae,kelp_forest,BM00123235,Lyngvær til Ytterholmen,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,156406.25000546352,11.839942024824152,66.01927816479365,0.0,0.0,1282.8317103329048,54460.88040293321,46571.08620513643,106845.69001123997,159957.52386980117,503459.95254333544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4509_BM00123236,macroalgae,kelp_forest,BM00123236,Lyngvær til Ytterholmen,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,127109.37500383916,11.776536982006037,66.0151168043719,0.0,0.0,624.4717955260691,56097.71316880631,49642.48898233496,109080.5541355606,157241.96410705586,505862.01917023136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4510_BM00123237,macroalgae,kelp_forest,BM00123237,Fra Hysværet til Keggrauva,B,Viktig,Vega (1815),Norwegian Sea,38750.00000120672,11.724823966775308,65.81787149970489,38750.00000120672,0.0,0.0,45359.012723405955,42782.54061056057,128048.96360700182,160412.155892085,497586.0598423907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
macroalgae_kelp_forest_4511_BM00123238,macroalgae,kelp_forest,BM00123238,Kilværfjorden,B,Viktig,Vega (1815),Norwegian Sea,101206.25000337673,11.946648398664262,65.76788326020177,0.0,0.0,6144.598010615172,33968.48210784498,32979.029769609675,127315.9839077276,171666.44438552807,486091.7141191389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4512_BM00123239,macroalgae,kelp_forest,BM00123239,Fra Hysværet til Keggrauva,B,Viktig,Vega (1815),Norwegian Sea,154006.2500062829,11.518994710588913,65.69604784801248,0.0,0.0,4014.058844801544,51404.97171713186,39255.62593365367,127678.99732461096,154712.38753197077,500401.02807960456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4513_BM00123240,macroalgae,kelp_forest,BM00123240,"Sølifjorden, Muddværet, Fuglværet, Søla og øyene utenfor",B,Viktig,Vega (1815),Norwegian Sea,288281.2500087785,11.710880622502998,65.62787683347666,0.0,0.0,2641.029050121267,42129.540938685845,27698.80646028021,120704.6812271226,165508.89093084188,489136.90732286114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4514_BM00123241,macroalgae,kelp_forest,BM00123241,Vegafjorden,B,Viktig,Vega (1815),Norwegian Sea,111406.25000278014,11.879169317356231,65.54280800675154,0.0,0.0,7070.70917928863,36368.169553696716,16395.06597171018,112618.20174856063,176075.88404967886,478204.27121958206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4515_BM00123242,macroalgae,kelp_forest,BM00123242,Vegafjorden,B,Viktig,Vega (1815),Norwegian Sea,84950.0000030899,11.842084225454874,65.52134322759416,0.0,0.0,6634.596995874108,38929.82046828445,17564.2657538545,109877.73081292566,175399.30100714936,478969.6776113034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4516_BM00123243,macroalgae,kelp_forest,BM00123243,Kversteinfjorden og området utenfor,B,Viktig,Brønnøy (1813),Norwegian Sea,90312.50000334985,11.569009487204273,65.49458150721345,0.0,0.0,7700.285735253048,51824.62996238021,30022.61338869726,105313.07930464849,165110.6518299127,489564.663720453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4517_BM00123244,macroalgae,kelp_forest,BM00123244,Kversteinfjorden og området utenfor,B,Viktig,Brønnøy (1813),Norwegian Sea,334375.00001178484,11.616782279474602,65.47768315999124,0.0,0.0,8164.266029930604,50279.50355990012,27573.30005187841,103577.21507180465,167765.96697408802,486606.3199191858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4518_BM00123245,macroalgae,kelp_forest,BM00123245,Varholman til Uttorgværet,B,Viktig,Brønnøy (1813),Norwegian Sea,82812.50000313921,12.001895007121371,65.43869428329847,0.0,0.0,9807.620644182287,37007.308861696125,11348.496858558046,102262.67097258866,185937.99492776327,468558.77280262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4519_BM00123246,macroalgae,kelp_forest,BM00123246,"Fra Onsteinen til Gimsa, inkludert Horsvær og øyene rundt",B,Viktig,Brønnøy (1813),Norwegian Sea,346093.75001249975,11.742332322922197,65.36840468124436,346093.75001249975,0.0,0.0,51242.71189375761,25635.37745140858,92146.78859134376,178356.70559552152,476681.4667033263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
macroalgae_kelp_forest_4520_BM00123247,macroalgae,kelp_forest,BM00123247,"Gimsafjorden, Melsteinfjorden og Sømna",B,Viktig,Sømna (1812),Norwegian Sea,101250.00000306172,11.918749409562977,65.30949079655265,0.0,0.0,4873.900037444408,49643.52115046581,24139.244855449237,87451.2113337172,188878.89234189814,466896.62316261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4521_BM00123248,macroalgae,kelp_forest,BM00123248,"Gimsafjorden, Melsteinfjorden og Sømna",B,Viktig,Sømna (1812),Norwegian Sea,145000.00000423825,11.911682934231813,65.30785534858478,0.0,0.0,4572.171676173699,50081.910039635084,24547.645230277332,87305.13441078964,188613.86602549913,467045.9678997708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4522_BM00123249,macroalgae,kelp_forest,BM00123249,"Fra Onsteinen til Gimsa, inkludert Horsvær og øyene rundt",B,Viktig,Bindal (1811),Norwegian Sea,92500.00000396831,11.731281384447026,65.26036165370975,92500.00000396831,0.0,0.0,59946.98484080714,34187.77935384653,80364.43589862202,183914.54600901416,472913.9013694105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0,0.0,0,True,False
macroalgae_kelp_forest_4523_BM00123250,macroalgae,kelp_forest,BM00123250,Oterneset,B,Viktig,Bindal (1811),Norwegian Sea,389622.17736099835,11.996122943688947,65.16547741645047,0.0,0.0,9146.05293725821,60602.70755500262,37227.413218587266,72462.25709060888,199708.09735995647,456990.6942548257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4524_BM00123251,macroalgae,kelp_forest,BM00123251,Varholman til Uttorgværet,B,Viktig,Brønnøy (1813),Norwegian Sea,294306.43750785943,12.104409131425761,65.54879769066918,0.0,0.0,16220.140272869474,26405.92057976958,8013.922351791621,115170.3454346159,185493.72341163646,468997.4269123876,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4525_BM00123252,macroalgae,kelp_forest,BM00123252,Vegafjorden,B,Viktig,Vega (1815),Norwegian Sea,314568.58751099353,11.883440549282856,65.54786172775809,0.0,0.0,7021.288934239908,35847.814929019325,16348.81166798167,113103.60066625586,175939.42085929637,478180.8884555446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4526_BM00123253,macroalgae,kelp_forest,BM00123253,Gåsvær. Gåsværfjorden,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,59062.50000197724,12.00775496436709,65.99590755457865,0.0,0.0,5364.268645202432,47546.79489713083,39289.903151612314,104324.42805251916,167930.54397118732,495677.84055420134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4527_BM00123254,macroalgae,kelp_forest,BM00123254,Fra Synstholmen til Tussøya,B,Viktig,Lurøy (1834),Norwegian Sea,108791.87500256326,12.431348123174665,66.26478701017622,0.0,0.0,4500.594491641113,56262.996746876226,32721.692370918787,69040.76686760568,184034.79687593906,494961.75067451136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4528_BM00123255,macroalgae,kelp_forest,BM00123255,Fra Synstholmen til Tussøya,B,Viktig,Lurøy (1834),Norwegian Sea,158343.44650459295,12.367212636789978,66.33108753933213,0.0,0.0,3385.385359293103,54590.54308151211,40336.16112569229,65103.96867360086,181149.0396893186,501581.7081683734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4529_BM00123256,macroalgae,kelp_forest,BM00123256,Nordsolvær,B,Viktig,Lurøy (1834),Norwegian Sea,101769.72500225979,12.679700262828241,66.37063513674512,0.0,0.0,2354.695423183622,40258.040114925454,38656.630765680566,52809.333908390574,195102.94208851756,492366.1156388685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4530_BM00123257,macroalgae,kelp_forest,BM00123257,"Lovund, Lovundvær",B,Viktig,Lurøy (1834),Norwegian Sea,288530.9375057147,12.440922276005466,66.41915889120341,0.0,0.0,5718.868747311815,46655.74879810283,47249.63601378713,55145.118830004336,184034.9281324406,503893.3311342145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4531_BM00123258,macroalgae,kelp_forest,BM00123258,Træna/Trænafjorden,B,Viktig,Træna (1835),Norwegian Sea,206091.06250647022,12.101503994449827,66.48100049807903,0.0,0.0,15206.565405270638,60034.43758340715,60890.84907587576,63833.614460837955,170348.64645212571,520544.77860376413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4532_BM00123259,macroalgae,kelp_forest,BM00123259,Nesøya vest og øyene utenfor,B,Viktig,Lurøy (1834),Norwegian Sea,112492.8750039121,12.612737072486242,66.54471644329968,0.0,0.0,11018.029734163269,37079.44182277591,58242.210223738424,41254.55961508709,194186.85558361345,505809.5867847418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4533_BM00123260,macroalgae,kelp_forest,BM00123260,Bliksvær,B,Viktig,Rødøy (1836),Norwegian Sea,94062.50000210675,12.768161412533804,66.68793936581109,0.0,0.0,5871.417285492027,33189.6574309031,72502.54268866703,27998.853538219977,203554.02154988877,503194.6744251039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4534_BM00123261,macroalgae,kelp_forest,BM00123261,Røst,B,Viktig,Røst (1856),Barents Sea,102912.3125028522,12.144869235437653,67.50415810494289,0.0,0.0,2749.6218719552658,95196.84712302337,99177.89666249002,96124.23994217184,218708.9937210814,556386.700713483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4535_BM00123262,macroalgae,kelp_forest,BM00123262,Røst,B,Viktig,Røst (1856),Barents Sea,198619.79665528788,12.166693329241289,67.50670732251236,0.0,0.0,3283.1260709859853,94123.59868888152,98221.26287569378,95334.26195116967,219420.6085410742,555493.8711671345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4536_BM00123263,macroalgae,kelp_forest,BM00123263,"Vest i Bø, fra Hovden til Steine",B,Viktig,Bø (1867),Barents Sea,96875.0000033273,14.400586163016223,68.73495200318168,0.0,0.0,2326.5633652780357,84102.85514264318,44320.92848998421,54450.45782976194,358149.26608551596,546664.1727901238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4537_BM00123264,macroalgae,kelp_forest,BM00123264,Andøya,A,Svært viktig,Andøy (1871),Barents Sea,546875.0000167231,16.18226494372871,69.27149450196069,0.0,0.0,11668.370000167284,79238.95589219112,53008.23635093063,72669.03696766419,278996.77885576437,535376.9184577476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4538_BM00123265,macroalgae,kelp_forest,BM00123265,Ved Delpen,B,Viktig,Øksnes (1868),Barents Sea,143021.87500519273,15.030686722180349,69.00113784316676,0.0,0.0,246.13074655930473,101895.53808552593,35155.07491735571,89283.16130003842,330128.40249545604,548201.5561886957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4539_BM00123266,macroalgae,kelp_forest,BM00123266,Fra Hysværet til Keggrauva,B,Viktig,Vega (1815),Norwegian Sea,153094.18750491738,11.857866591100297,65.87917220031194,25980.190563141023,0.0,0.0,43384.26619447205,45899.933418653934,118806.85492050718,164310.91319793012,495372.19825200917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.97006985474647,0.0,0,True,False
macroalgae_kelp_forest_4540_BM00123267,macroalgae,kelp_forest,BM00123267,"Lovund, Lovundvær",B,Viktig,Lurøy (1834),Norwegian Sea,150312.50000382023,12.271482447164068,66.32112836649942,0.0,0.0,4480.614746389902,58698.55386590513,42205.73418732034,68718.8036515788,176694.9338182059,504435.8795703928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4541_BM00123268,macroalgae,kelp_forest,BM00123268,Lyngvær til Ytterholmen,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,224836.37500721065,11.80642994319678,66.02877721516252,163324.52512596082,0.0,0.0,56145.858068685746,48199.702527573296,107069.65380535716,158330.92666881252,505353.3561273513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.64150434764967,0.0,0,True,False
macroalgae_kelp_forest_4542_BM00123269,macroalgae,kelp_forest,BM00123269,"Vest i Bø, fra Hovden til Steine",B,Viktig,Bø (1867),Barents Sea,104062.5000031665,14.439683088416572,68.75519429065314,30233.17587375144,0.0,0.0,85152.77385176455,43275.44496134369,56902.27756552025,360620.4935016279,546932.9729452648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.052901739657877,0.0,0,True,False
macroalgae_kelp_forest_4543_BM00123270,macroalgae,kelp_forest,BM00123270,Nyksund,B,Viktig,Øksnes (1868),Barents Sea,189964.89360362876,15.016193294160464,68.94868542995572,0.0,0.0,2096.433852990981,96330.21807953804,30991.150971339117,83496.78041047235,334953.9232191636,544642.1703147439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4544_BM00123271,macroalgae,kelp_forest,BM00123271,Andøya,B,Viktig,Andøy (1871),Barents Sea,111406.25000304572,15.862664293921323,69.29715498300156,0.0,0.0,1958.9265783899746,91904.34529416366,63949.74949746211,85407.49416571783,284002.8735562191,547143.6283567147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4545_BM00123272,macroalgae,kelp_forest,BM00123272,Anda,B,Viktig,Øksnes (1868),Barents Sea,308593.7500095523,15.24720916007282,69.10557970066868,0.0,0.0,3981.441284742766,112183.80350478957,42517.988133067694,100621.9626364243,314904.22287430515,550781.7886906385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4546_BM00123273,macroalgae,kelp_forest,BM00123273,Ved Tindsøya,B,Viktig,"Bø (1867),Øksnes (1868)",Barents Sea,177968.7500046639,14.70730196804486,68.84339944590656,0.0,0.0,4320.199515198282,88997.6394022273,34517.187231886695,68377.33228953832,351832.98221121903,545427.3291593489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4547_BM00123274,macroalgae,kelp_forest,BM00123274,"Vest i Bø, fra Hovden til Steine",B,Viktig,Bø (1867),Barents Sea,150625.00000409418,14.254323413330473,68.66096877749409,0.0,0.0,7172.580259952921,81099.61607264727,44117.44389615034,45794.90943513597,348652.96720975346,545878.065504366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4548_BM00123275,macroalgae,kelp_forest,BM00123275,"Vest i Bø, fra Hovden til Steine",B,Viktig,Bø (1867),Barents Sea,440625.0000129098,14.313991004249381,68.65297902230427,0.0,0.0,4912.99720992144,78767.78119650198,41500.66049915745,44820.008354808866,350526.71420843725,543364.9121009887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4549_BM00123276,macroalgae,kelp_forest,BM00123276,"Vest i Bø, fra Hovden til Steine",B,Viktig,Bø (1867),Barents Sea,341718.7500099044,14.266546014537921,68.63186702783635,0.0,0.0,7794.181136318856,78267.82272822989,41996.82769485354,42439.975518151434,347506.98215065844,543319.0473705615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4550_BM00123277,macroalgae,kelp_forest,BM00123277,"Vest i Bø, fra Hovden til Steine",B,Viktig,Bø (1867),Barents Sea,164531.250005238,14.291575588062837,68.61659852214454,0.0,0.0,8336.48538570125,76385.4381843131,40430.752774125,40970.85591999598,347988.90414387867,541570.9662302352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4551_BM00123278,macroalgae,kelp_forest,BM00123278,Moskenesøya,B,Viktig,Moskenes (1874),Barents Sea,337656.25001091254,12.818330649414575,67.90265771558906,0.0,0.0,766.8032466368803,74742.89595299159,88758.11727413138,70809.45754590486,260908.2023206381,548557.1709890006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4552_BM00123279,macroalgae,kelp_forest,BM00123279,Mosken-Værøya,B,Viktig,Værøy (1857),Barents Sea,42656.25000083237,12.540580766520977,67.72672493950476,0.0,0.0,7690.903630820281,79204.37723358844,92527.88235614361,92222.88457779161,244486.98176555047,550395.8159155654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4553_BM00123280,macroalgae,kelp_forest,BM00123280,Mosken-Værøya,B,Viktig,Værøy (1857),Barents Sea,141718.75000390975,12.755974457028062,67.69144599613128,0.0,0.0,1258.1128172543665,69862.41377107061,82769.69295527694,88295.87598723768,252062.73666453437,540635.998364363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4554_BM00123281,macroalgae,kelp_forest,BM00123281,Mosken-Værøya,B,Viktig,Værøy (1857),Barents Sea,220625.0000061897,12.761256534003289,67.68444692618165,0.0,0.0,751.8253526689676,69377.79243330225,81933.65451922719,88421.50506155821,251667.77077241865,539875.8769933658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4555_BM00123282,macroalgae,kelp_forest,BM00123282,Træna/Trænafjorden,B,Viktig,Træna (1835),Norwegian Sea,387343.7500124073,12.230509544636952,66.63220105615203,0.0,0.0,17578.852664498285,54143.370341483525,72748.41960146782,52141.257959132505,178940.41609132095,524432.543671772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4556_BM00123283,macroalgae,kelp_forest,BM00123283,Nesøya vest og øyene utenfor,B,Viktig,Lurøy (1834),Norwegian Sea,228750.0000063861,12.509671531412739,66.57828661527972,0.0,0.0,8956.044312599262,41656.75092826101,62848.48349086698,43049.881404432694,190101.75074001914,511204.982516339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4557_BM00123284,macroalgae,kelp_forest,BM00123284,Træna/Trænafjorden,B,Viktig,Træna (1835),Norwegian Sea,174375.00000637997,11.962319172684703,66.48838102268232,0.0,0.0,20078.207686459766,66370.37610246139,65282.815520582204,69186.7347016051,164598.65801218397,526396.5198950771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4558_BM00123285,macroalgae,kelp_forest,BM00123285,"Lovund, Lovundvær",B,Viktig,Lurøy (1834),Norwegian Sea,239218.75000714028,12.215645043014304,66.36858324819357,0.0,0.0,3334.9225460960492,58830.34345429236,47732.240738231914,67057.5139946856,174307.25090251336,509358.6821017315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4559_BM00123286,macroalgae,kelp_forest,BM00123286,Floholman,A,Svært viktig,Herøy (Nordland) (1818),Norwegian Sea,575625.0000194777,11.746949923898978,66.1952078347467,0.0,0.0,14530.474164270694,72093.09363473314,53806.57231367248,95432.34766820815,153422.64420786765,516803.6066458044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4560_BM00123287,macroalgae,kelp_forest,BM00123287,Floholman,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,226562.50000771106,11.725567181298798,66.1887833813541,0.0,0.0,14956.485637904882,72324.64779263154,54684.28320305469,96865.04681967439,152602.11741625323,517426.60720192123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4561_BM00123288,macroalgae,kelp_forest,BM00123288,Vandve og ut til Kåsa,B,Viktig,Dønna (1827),Norwegian Sea,117265.62500354012,12.302172934073685,66.18507118943958,0.0,0.0,3202.182509240233,60735.16750808169,30901.432383212188,79389.56557033367,178439.1492464171,494991.0903616349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4562_BM00123289,macroalgae,kelp_forest,BM00123289,Floholman,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,282812.5000101427,11.765647064651661,66.17414357909739,0.0,0.0,12962.209886250477,69856.26625304755,52298.791647599624,96529.92321450965,154401.59967010486,514820.6731702477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4563_BM00123290,macroalgae,kelp_forest,BM00123290,Floholman,A,Svært viktig,Herøy (Nordland) (1818),Norwegian Sea,745156.2500248335,11.731455587944136,66.16787694272509,0.0,0.0,12374.24349747999,70194.72386917392,53387.549255544574,97762.36503637336,152612.79104501902,515774.8134973154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4564_BM00123291,macroalgae,kelp_forest,BM00123291,Floholman,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,327968.7500122323,11.744834812514226,66.16304990369453,0.0,0.0,11944.881398933436,69507.09101823249,52912.29287710385,97989.75672510295,153528.09572300222,515147.8080117092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4565_BM00123292,macroalgae,kelp_forest,BM00123292,Vandve og ut til Kåsa,B,Viktig,Dønna (1827),Norwegian Sea,315859.3750093547,12.175064708159256,66.13670917623222,0.0,0.0,6060.036083362537,57267.384912569774,33620.076375247445,86920.87995900701,173152.85684066222,497010.2693669993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4566_BM00123293,macroalgae,kelp_forest,BM00123293,Lyngvær til Ytterholmen,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,360625.00001175253,11.779567867800216,66.09515859566073,0.0,0.0,4218.994208468018,62556.43971679037,49665.9541207559,102143.1239114682,155748.78730208232,509911.86541990604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4567_BM00123294,macroalgae,kelp_forest,BM00123294,Lyngvær til Ytterholmen,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,73359.3750021606,11.779115077573872,66.09096542767226,0.0,0.0,3923.998041672618,62400.91651402075,49768.82842719982,102633.07635913562,155946.8604566912,509836.66917331395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
macroalgae_kelp_forest_4568_BM00123295,macroalgae,kelp_forest,BM00123295,Lyngvær til Ytterholmen,B,Viktig,Herøy (Nordland) (1818),Norwegian Sea,82187.50000481523,11.877134421800106,66.06862163772415,0.0,0.0,621.6068002224469,57550.67179469736,44957.43202883643,101463.08227938597,160609.3561775555,504627.15624293796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,True,False
